Trader_ID,Region,Account_Type,Trade_ID,Instrument,Trade_Type,Trade_Date,Entry_Price,Exit_Price,Profit_Loss,Drawdown,Position_Size,Leverage,Trade_Duration_Minutes,Scalper_Flag,Risk_Score,Win_Flag,Cumulative_Profit,Trading_Session,Position_Exposure,Risk_per_Trade,Streak_ID
T0048,North,Retail,TR00159,Forex,Short,2026-02-19,384.93,399.67586744017854,21381.51,34.6,290,5,722,No,2,Yes,21381.51,Morning,558148.5,50170.0,8
T0407,East,Retail,TR00160,Stock,Long,2025-04-11,38.74,37.947284645246135,-430.44,2.04,181,3,30,No,1,No,-430.44,Evening,21035.82,1107.72,9
T0062,West,Retail,TR00161,Stock,Short,2025-05-03,736.04,748.6513243176981,7945.13,60.28,315,2,144,No,3,Yes,7945.13,Afternoon,463705.2,37976.4,1
T0216,East,Retail,TR00162,Forex,Short,2025-05-22,793.76,791.3869225746353,-1893.72,17.09,266,3,3,Yes,1,No,-1893.72,Morning,633420.48,13637.82,2
T0293,North,Retail,TR00163,Stock,Short,2025-09-21,547.04,552.7374767136791,2364.45,29.83,83,5,420,No,2,Yes,2364.45,Evening,227021.6,12379.45,3
T0099,East,Institutional,TR00164,Crypto,Long,2025-10-20,408.85,414.83935099396473,5156.83,21.78,861,1,1,Yes,1,Yes,5156.83,Afternoon,352019.85,18752.58,3
T0172,West,Retail,TR00165,Crypto,Short,2025-06-17,852.62,849.2127918024368,-5213.03,25.18,765,2,53,No,1,No,-5213.03,Evening,1304508.6,38525.4,3
T0360,West,Institutional,TR00166,Stock,Long,2025-08-26,200.59,199.92573922259476,-856.9,0.1,258,5,9,Yes,1,No,-11750.62,Evening,258761.1,129.0,3
T0214,West,Retail,TR00167,Forex,Short,2025-10-22,445.16,443.4832779054294,-4694.82,33.13,560,5,116,No,2,No,-4694.82,Evening,1246448.0,92764.0,3
T0475,North,Retail,TR00168,Commodity,Short,2025-11-08,34.24,32.89752391774206,-4336.2,1.36,646,5,49,No,1,No,-6475.74,Evening,110595.2,4392.8,3
T0035,West,Institutional,TR00169,Stock,Short,2025-09-26,172.37,175.24526218711478,70041.39,5.17,812,30,158,No,3,Yes,77774.39,Afternoon,4198933.2,125941.2,3
T0449,North,Retail,TR00170,Crypto,Short,2025-09-25,941.42,942.2043740713516,3725.78,18.27,950,5,79,No,1,Yes,3725.78,Afternoon,4471745.0,86782.5,4
T0227,East,Retail,TR00171,Stock,Long,2025-03-14,582.3,578.3403486553466,-1575.94,49.6,199,2,65,No,3,No,-1575.94,Afternoon,231755.4,19740.8,4
T0101,West,Retail,TR00172,Forex,Long,2025-11-18,807.54,805.418621839681,-12388.85,26.96,292,20,51,No,3,No,-12388.85,Morning,4716033.6,157446.4,4
T0431,East,Retail,TR00173,Crypto,Short,2025-07-08,491.64,487.28756372314086,-8461.14,10.03,648,3,10,Yes,1,No,-8457.09,Evening,955748.16,19498.32,5
T0462,South,Retail,TR00174,Forex,Short,2025-04-01,836.48,802.3486953550179,-5665.8,43.79,83,2,27,No,2,No,3531.97,Morning,138855.68,7269.14,1
T0131,East,Retail,TR00175,Forex,Short,2025-05-10,543.56,538.7992445936317,-6331.8,42.5,266,5,122,No,3,No,-47298.77,Evening,722934.8,56525.0,1
T0257,South,Retail,TR00176,Commodity,Long,2026-02-07,14.49,14.487855107554292,-1.79,0.87,417,2,82,No,1,No,-1.79,Morning,12084.66,725.58,1
T0005,East,Retail,TR00177,Crypto,Short,2026-01-24,900.7,886.0804919374096,-43726.95,86.48,997,3,8,Yes,5,No,-43726.95,Morning,2693993.7,258661.68,2
T0218,North,Retail,TR00178,Forex,Long,2025-06-26,157.08,157.24119836183615,701.21,15.03,870,5,94,No,1,Yes,46792.76,Afternoon,683298.0,65380.5,3
T0255,East,Institutional,TR00179,Forex,Long,2025-08-01,456.05,463.78650321932975,282769.19,41.15,731,50,6,Yes,7,Yes,282769.19,Evening,16668627.5,1504032.5,4
T0398,North,Retail,TR00180,Forex,Short,2025-11-04,481.91,476.1711927783443,-24705.57,27.24,861,5,86,No,2,No,-24705.57,Afternoon,2074622.55,117268.2,4
T0359,North,Retail,TR00181,Crypto,Long,2025-10-12,56.76,55.12644219140178,-62.08,4.36,19,2,402,No,1,No,-62.08,Morning,2156.88,165.68,4
T0283,West,Institutional,TR00182,Commodity,Short,2025-05-02,62.54,62.602411149028754,33.08,1.8,530,1,44,No,1,Yes,33.08,Morning,33146.2,954.0,4
T0393,North,Retail,TR00183,Crypto,Long,2025-12-29,764.93,771.4551015773371,7262.44,44.01,371,3,154,No,3,Yes,7262.44,Afternoon,851367.09,48983.13,4
T0207,South,Institutional,TR00184,Crypto,Short,2025-06-29,307.45,318.00617224066855,7294.32,2.04,691,1,164,No,1,Yes,7294.32,Afternoon,212447.95,1409.64,4
T0015,West,Retail,TR00185,Stock,Long,2025-07-09,415.53,411.4956668762932,-278.37,10.95,23,3,62,No,1,No,-5328.14,Afternoon,28671.57,755.55,5
T0346,West,Retail,TR00186,Crypto,Short,2025-12-17,568.47,568.8578311364195,746.57,18.49,385,5,107,No,1,Yes,4297.67,Afternoon,1094304.75,35593.25,6
T0042,East,Retail,TR00187,Crypto,Long,2025-09-15,379.65,388.8683462713171,22870.72,13.71,827,3,76,No,1,Yes,22870.72,Afternoon,941911.65,34014.51,6
T0380,North,Retail,TR00188,Crypto,Long,2025-10-03,777.29,763.9289588307329,-202018.94,12.52,756,20,39,No,3,No,-225930.61,Evening,11752624.8,189302.4,7
T0461,North,Retail,TR00189,Stock,Short,2026-01-17,885.62,895.4728290509016,18296.7,7.37,619,3,168,No,1,Yes,18296.7,Evening,1644596.34,13686.09,7
T0179,South,Institutional,TR00190,Commodity,Short,2025-07-03,69.12,69.84325559359272,1395.16,4.0,643,3,145,No,1,Yes,1395.16,Afternoon,133332.48,7716.0,7
T0063,East,Institutional,TR00191,Stock,Long,2025-04-18,639.05,646.9491427596503,12370.06,31.4,522,3,276,No,2,Yes,464789.72,Evening,1000752.3,49172.4,7
T0352,East,Institutional,TR00192,Stock,Long,2026-01-05,324.48,320.67646050473377,-28830.83,18.97,379,20,115,No,3,No,-28830.83,Evening,2459558.4,143792.6,7
T0231,West,Retail,TR00193,Forex,Long,2025-08-25,587.44,576.6378772221703,-230409.28,7.6,711,30,59,No,3,No,-229081.9,Morning,12530095.2,162108.0,8
T0241,West,Retail,TR00194,Forex,Long,2025-12-08,489.07,486.572261004196,-102032.64,46.35,817,50,150,No,7,No,-102032.64,Evening,19978509.5,1893397.5,8
T0052,West,Retail,TR00195,Stock,Long,2025-12-25,340.34,340.2538700596209,-3548.55,14.07,824,50,115,No,6,No,-3548.55,Evening,14022008.0,579684.0,9
T0096,South,Retail,TR00196,Crypto,Short,2025-11-19,103.87,101.0881664466764,-12518.25,4.67,90,50,115,No,5,No,-12518.25,Morning,467415.0,21015.0,9
T0388,South,Retail,TR00197,Stock,Long,2025-11-28,563.85,569.7146389365677,8445.08,30.84,144,10,227,No,3,Yes,2425.16,Afternoon,811944.0,44409.6,10
T0222,West,Retail,TR00198,Stock,Long,2026-02-21,121.66,123.70321474789576,8244.37,8.4,807,5,289,No,1,Yes,8244.37,Evening,490898.1,33894.0,1
T0485,East,Retail,TR00199,Stock,Long,2025-12-01,164.56,160.44827990863553,-5106.76,6.33,621,2,23,No,1,No,-13947.81,Morning,204383.52,7861.86,2
T0407,South,Retail,TR00200,Crypto,Long,2026-01-19,982.35,1000.0108058478532,152589.36,14.06,864,10,45,No,2,Yes,152158.92,Afternoon,8487504.0,121478.4,2
T0231,East,Retail,TR00201,Stock,Short,2026-02-03,323.54,315.9889324324193,-15404.18,25.34,204,10,126,No,2,No,-244486.08,Evening,660021.6,51693.6,2
T0237,East,Institutional,TR00202,Stock,Short,2025-11-16,588.59,580.0104924859983,-95404.12,15.34,556,20,97,No,3,No,-96139.14,Evening,6545120.8,170580.8,2
T0143,North,Retail,TR00203,Forex,Long,2026-02-15,279.51,279.6613927514119,236.17,12.38,520,3,126,No,1,Yes,236.17,Evening,436035.6,19312.8,3
T0171,West,Retail,TR00204,Stock,Long,2026-02-18,866.85,868.5291330547451,13164.4,54.81,392,20,68,No,5,Yes,13164.4,Morning,6796104.0,429710.4,4
T0029,North,Retail,TR00205,Crypto,Long,2026-01-01,290.51,298.3781904942063,23683.25,28.04,301,10,63,No,2,Yes,23683.25,Afternoon,874435.1,84400.4,4
T0036,West,Institutional,TR00206,Crypto,Long,2025-03-14,373.22,377.951477473111,8582.9,1.25,907,2,15,No,1,Yes,8582.9,Afternoon,677021.08,2267.5,5
T0013,West,Retail,TR00207,Crypto,Short,2025-04-17,612.3,615.6856206221255,3419.48,31.77,505,2,117,No,2,Yes,3419.48,Evening,618423.0,32087.7,6
T0160,East,Institutional,TR00208,Stock,Short,2025-05-23,871.29,859.5961757328375,-202303.16,81.56,865,20,23,No,6,No,-202303.16,Morning,15073317.0,1410988.0,7
T0327,West,Institutional,TR00209,Forex,Short,2026-02-19,818.05,809.8811276295158,-3749.51,20.87,153,3,133,No,1,No,-6234.22,Afternoon,375484.95,9579.33,7
T0187,East,Institutional,TR00210,Forex,Long,2025-10-17,271.22,266.00665436647853,-5515.72,3.05,529,2,409,No,1,No,-5515.72,Afternoon,286950.76,3226.9,7
T0243,East,Retail,TR00211,Stock,Long,2026-01-12,831.26,823.3055860050234,-23648.47,49.61,991,3,35,No,3,No,-23648.47,Afternoon,2471335.98,147490.53,7
T0086,West,Retail,TR00212,Stock,Long,2025-12-10,704.18,728.4815425461925,16476.45,10.72,339,2,18,No,1,Yes,16476.45,Morning,477434.04,7268.16,7
T0284,East,Retail,TR00213,Stock,Long,2025-04-19,989.93,987.7143975978328,-33189.72,87.0,749,20,2,Yes,6,No,-33189.72,Evening,14829151.4,1303260.0,7
T0066,East,Retail,TR00214,Stock,Short,2025-08-10,936.09,939.4995212322606,1745.67,67.7,512,1,57,No,4,Yes,1745.67,Afternoon,479278.08,34662.4,7
T0170,East,Retail,TR00215,Commodity,Long,2025-04-12,537.81,533.0736834192479,-13512.71,6.51,951,3,28,No,1,No,-14886.91,Morning,1534371.93,18573.03,7
T0045,South,Retail,TR00216,Crypto,Long,2025-05-23,752.43,738.3403754184792,-23600.12,43.45,335,5,81,No,3,No,-23600.12,Evening,1260320.25,72778.75,8
T0062,East,Retail,TR00217,Stock,Short,2025-03-06,574.48,576.1741737814675,17246.69,1.56,509,20,89,No,2,Yes,25191.82,Evening,5848206.4,15880.8,8
T0441,South,Retail,TR00218,Stock,Long,2025-11-02,599.05,600.8395075374611,1002.12,50.63,56,10,51,No,4,Yes,1002.12,Morning,335468.0,28352.8,8
T0134,South,Retail,TR00219,Commodity,Long,2025-05-20,110.49,113.05470919140473,1425.98,2.27,556,1,166,No,1,Yes,1425.98,Evening,61432.44,1262.12,1
T0284,East,Retail,TR00220,Stock,Long,2025-10-14,12.22,12.100352763163418,-1964.61,0.89,821,20,282,No,2,No,-35154.33,Evening,200652.4,14613.8,2
T0028,East,Retail,TR00221,Crypto,Long,2025-10-17,57.7,57.192639011096176,-1910.21,0.61,753,5,28,No,1,No,-5326.47,Morning,217240.5,2296.65,2
T0108,South,Retail,TR00222,Stock,Short,2025-10-15,966.96,951.9711829956028,-27909.18,45.68,931,2,217,No,3,No,-27909.18,Evening,1800479.52,85056.16,3
T0044,South,Retail,TR00223,Crypto,Short,2025-12-21,135.01,135.60516013462927,1639.67,12.55,551,5,16,No,1,Yes,-4152.46,Morning,371952.55,34575.25,3
T0340,East,Institutional,TR00224,Crypto,Long,2025-08-07,53.95,55.1062658453569,3006.29,0.4,130,20,31,No,2,Yes,3411.95,Afternoon,140270.0,1040.0,3
T0286,East,Retail,TR00225,Stock,Short,2025-07-25,316.55,323.0926554729134,3205.9,9.35,98,5,98,No,1,Yes,3205.9,Morning,155109.5,4581.5,4
T0446,West,Retail,TR00226,Stock,Long,2025-05-15,592.3,612.6059873357603,805132.4,46.35,793,50,43,No,7,Yes,796482.87,Afternoon,23484695.0,1837777.5,4
T0331,South,Retail,TR00227,Forex,Short,2025-06-14,948.98,924.9290064580124,-30448.56,43.97,422,3,5,Yes,3,No,-30462.93,Afternoon,1201408.68,55666.02,4
T0128,South,Retail,TR00228,Commodity,Short,2025-08-10,702.89,707.558325293424,22501.33,45.71,964,5,41,No,3,Yes,22501.33,Afternoon,3387929.8,220322.2,5
T0348,West,Retail,TR00229,Stock,Short,2025-10-16,283.59,286.1293816353919,203.15,23.03,80,1,282,No,1,Yes,203.15,Morning,22687.2,1842.4,5
T0473,South,Retail,TR00230,Forex,Long,2025-08-23,939.67,911.927880991146,-159794.61,73.67,288,20,22,No,6,No,-159794.61,Morning,5412499.2,424339.2,6
T0231,North,Retail,TR00231,Stock,Long,2025-04-18,45.68,46.55666847596207,3712.69,1.81,847,5,173,No,1,Yes,-240773.39,Morning,193454.8,7665.35,6
T0190,South,Retail,TR00232,Crypto,Long,2025-04-17,979.26,934.382924630129,-167391.49,42.17,746,5,153,No,3,No,-144011.88,Afternoon,3652639.8,157294.1,6
T0225,West,Retail,TR00233,Crypto,Long,2025-11-28,68.05,67.72041141673678,-2788.32,3.89,846,10,13,Yes,1,No,-2788.32,Evening,575703.0,32909.4,6
T0385,North,Retail,TR00234,Stock,Short,2025-04-20,756.31,731.3376109946042,-21101.67,9.28,169,5,47,No,1,No,-21101.67,Evening,639081.95,7841.6,7
T0377,East,Retail,TR00235,Stock,Short,2025-12-25,54.84,58.15120943220225,2615.86,4.77,79,10,25,No,1,Yes,2615.86,Morning,43323.6,3768.3,7
T0283,West,Retail,TR00236,Stock,Long,2025-06-30,932.25,930.1135695803888,-758.43,8.72,71,5,2,Yes,1,No,-725.35,Evening,330948.75,3095.6,8
T0446,West,Retail,TR00237,Forex,Short,2025-07-25,117.58,119.81367294497048,1762.37,2.17,263,3,22,No,1,Yes,798245.24,Afternoon,92770.62,1712.13,8
T0121,East,Retail,TR00238,Stock,Short,2026-02-02,59.97,60.00191936703615,45.45,5.67,712,2,27,No,1,Yes,45.45,Afternoon,85397.28,8074.08,1
T0116,West,Retail,TR00239,Stock,Short,2025-12-05,890.37,877.7713567202943,-27326.46,25.09,723,3,21,No,2,No,-27326.46,Evening,1931212.53,54420.21,1
T0461,South,Institutional,TR00240,Commodity,Long,2025-07-22,104.84,107.16152748806418,3691.23,2.56,530,3,11,Yes,1,Yes,21987.93,Evening,166695.6,4070.4,1
T0233,East,Retail,TR00241,Stock,Long,2025-05-27,799.95,799.4160437352206,-2095.78,34.03,785,5,89,No,2,No,-2095.78,Afternoon,3139803.75,133567.75,1
T0259,West,Retail,TR00242,Crypto,Short,2025-03-22,749.56,731.8297366028073,-11170.07,54.29,210,3,46,No,3,No,-11170.07,Morning,472222.8,34202.7,2
T0359,East,Institutional,TR00243,Stock,Long,2025-04-14,602.89,595.2573284563155,-14944.77,22.08,979,2,286,No,1,No,-15006.85,Morning,1180458.62,43232.64,3
T0198,East,Retail,TR00244,Stock,Long,2025-11-12,384.18,376.469000545616,-1804.37,33.61,117,2,24,No,2,No,-1804.37,Evening,89898.12,7864.74,3
T0456,East,Retail,TR00245,Stock,Short,2026-02-14,916.42,914.7836874709732,-10079.69,13.69,616,10,110,No,2,No,-9699.48,Evening,5645147.2,84330.4,4
T0411,North,Institutional,TR00246,Forex,Long,2025-05-05,872.37,867.4688530314771,-1886.94,10.29,77,5,277,No,1,No,-1886.94,Morning,335862.45,3961.65,4
T0137,West,Institutional,TR00247,Forex,Short,2025-09-23,431.98,430.189931122068,-1127.74,3.34,315,2,5,Yes,1,No,-1127.74,Evening,272147.4,2104.2,5
T0318,North,Retail,TR00248,Crypto,Long,2025-09-03,239.41,241.6912350788636,75.28,7.14,11,3,87,No,1,Yes,75.28,Evening,7900.53,235.62,1
T0165,West,Retail,TR00249,Stock,Long,2025-03-03,279.85,294.8632208520186,40220.42,5.58,893,3,71,No,1,Yes,40220.42,Evening,749718.15,14948.82,1
T0225,South,Institutional,TR00250,Stock,Short,2026-02-07,228.12,228.4570507677905,34.38,10.52,51,2,317,No,1,Yes,-2753.94,Afternoon,23268.24,1073.04,2
T0307,South,Retail,TR00251,Commodity,Long,2025-07-16,545.84,536.9445617703924,-186.8,54.35,7,3,130,No,3,No,-1619.6,Morning,11462.64,1141.35,2
T0234,South,Institutional,TR00252,Stock,Long,2025-11-03,869.85,909.260247559282,72751.32,75.55,923,2,51,No,4,Yes,72751.32,Evening,1605743.1,139465.3,3
T0172,West,Retail,TR00253,Stock,Short,2025-05-17,775.88,798.7987755598,21887.43,69.44,955,1,149,No,4,Yes,16674.4,Evening,740965.4,66315.2,3
T0152,East,Retail,TR00254,Stock,Long,2025-11-10,797.56,806.3403265413954,14461.2,66.26,549,3,104,No,4,Yes,-92350.4,Evening,1313581.32,109130.22,4
T0463,East,Institutional,TR00255,Crypto,Long,2025-05-31,453.81,455.0561444659624,975.73,12.33,261,3,51,No,1,Yes,975.73,Evening,355333.23,9654.39,4
T0315,North,Institutional,TR00256,Crypto,Short,2025-07-22,329.22,331.8225661200895,14938.73,7.45,574,10,184,No,1,Yes,14938.73,Evening,1889722.8,42763.0,4
T0374,North,Retail,TR00257,Stock,Short,2025-05-02,759.78,724.1875485209781,-91116.68,55.62,512,5,132,No,3,No,-91116.68,Evening,1945036.8,142387.2,5
T0160,South,Retail,TR00258,Stock,Short,2025-09-17,795.37,769.9651122092632,-15242.93,47.64,200,3,0,Yes,3,No,-217546.09,Afternoon,477222.0,28584.0,6
T0096,North,Retail,TR00259,Crypto,Short,2026-01-26,698.4,710.607664904759,12085.59,14.4,330,3,240,No,1,Yes,-432.66,Afternoon,691416.0,14256.0,6
T0472,West,Retail,TR00260,Commodity,Short,2025-12-06,41.79,42.996704221886425,3609.25,4.04,997,3,60,No,1,Yes,7525.36,Afternoon,124993.89,12083.64,1
T0233,West,Retail,TR00261,Stock,Short,2026-01-16,593.79,572.3308312070368,-57939.76,25.19,90,30,124,No,4,No,-60035.54,Afternoon,1603233.0,68013.0,2
T0180,North,Institutional,TR00262,Crypto,Short,2025-08-29,353.58,347.38115963858843,-183175.73,28.8,591,50,60,No,6,No,-183175.73,Evening,10448289.0,851040.0,2
T0113,North,Institutional,TR00263,Stock,Short,2025-03-10,204.23,201.5157093906644,-2985.72,1.51,55,20,255,No,2,No,-2985.72,Evening,224653.0,1661.0,2
T0318,North,Retail,TR00264,Stock,Long,2025-08-12,697.45,684.3718864891666,-59636.2,2.45,912,5,126,No,1,No,-59560.92,Evening,3180372.0,11172.0,2
T0497,North,Retail,TR00265,Stock,Long,2025-10-20,275.84,277.5188356682032,11130.68,12.57,221,30,103,No,4,Yes,11130.68,Afternoon,1828819.2,83339.1,2
T0442,South,Retail,TR00266,Stock,Short,2025-05-18,913.71,927.3227969410824,2504.75,10.91,92,2,471,No,1,Yes,2504.75,Afternoon,168122.64,2007.44,2
T0052,South,Retail,TR00267,Stock,Long,2025-04-08,305.1,298.8816726774163,-18219.7,29.88,586,5,39,No,2,No,-21768.25,Afternoon,893943.0,87548.4,2
T0268,North,Retail,TR00268,Commodity,Short,2025-09-16,559.63,543.7337414437881,-2670.57,45.44,56,3,8,Yes,3,No,-3623.15,Morning,94017.84,7633.92,2
T0295,West,Retail,TR00269,Stock,Short,2025-07-02,829.48,809.9841757585926,-29009.79,37.66,744,2,87,No,2,No,-29009.79,Evening,1234266.24,56038.08,3
T0386,South,Retail,TR00270,Stock,Long,2025-03-15,408.1,404.3974770159611,-662.75,39.97,179,1,66,No,2,No,-37490.6,Afternoon,73049.9,7154.63,3
T0387,West,Retail,TR00271,Stock,Short,2025-08-09,830.37,856.7486602746687,76287.09,19.79,964,3,72,No,1,Yes,76287.09,Afternoon,2401430.04,57232.68,3
T0113,East,Retail,TR00272,Crypto,Long,2025-07-24,726.46,727.4305467412365,1828.51,49.32,942,2,116,No,3,Yes,-1157.21,Evening,1368650.64,92918.88,3
T0101,West,Retail,TR00273,Commodity,Short,2025-07-21,921.66,957.2162263293792,4337.86,1.62,61,2,114,No,1,Yes,-8050.99,Morning,112442.52,197.64,4
T0113,North,Retail,TR00274,Stock,Short,2025-09-17,332.58,337.85065606024466,13788.04,12.38,872,3,59,No,1,Yes,12630.83,Afternoon,870029.28,32386.08,4
T0440,East,Retail,TR00275,Stock,Long,2025-05-31,113.98,112.55349011024016,-1669.02,0.9,117,10,238,No,1,No,-1669.02,Morning,133356.6,1053.0,4
T0081,South,Retail,TR00276,Stock,Short,2025-12-11,436.05,437.2301229905062,1392.55,16.02,590,2,126,No,1,Yes,3128.94,Afternoon,514539.0,18903.6,5
T0187,South,Retail,TR00277,Stock,Short,2026-01-12,787.96,779.6872003590745,-19523.81,29.99,236,10,264,No,3,No,-25039.53,Afternoon,1859585.6,70776.4,5
T0113,East,Retail,TR00278,Stock,Long,2026-02-16,455.93,445.9521670187306,-3292.68,17.11,33,10,293,No,2,No,9338.15,Evening,150456.9,5646.3,6
T0002,West,Institutional,TR00279,Forex,Short,2025-12-16,269.37,267.7134328983089,-4696.37,11.16,567,5,21,No,1,No,-11905.67,Morning,763663.95,31638.6,6
T0130,South,Retail,TR00280,Crypto,Short,2025-04-13,37.33,37.92056642534929,287.02,2.3,243,2,136,No,1,Yes,287.02,Afternoon,18142.38,1117.8,1
T0220,North,Retail,TR00281,Forex,Long,2025-07-04,319.89,316.2001144844207,-2900.25,6.06,786,1,45,No,1,No,-2900.25,Evening,251433.54,4763.16,2
T0054,East,Retail,TR00282,Stock,Short,2025-05-07,716.25,712.8444522825882,-9276.71,16.79,908,3,217,No,1,No,-58956.49,Afternoon,1951065.0,45735.96,2
T0343,North,Retail,TR00283,Stock,Short,2025-11-10,156.14,154.294460028703,-2731.4,10.08,74,20,158,No,3,No,-2731.4,Evening,231087.2,14918.4,3
T0485,East,Retail,TR00284,Forex,Long,2025-05-22,347.47,356.86139867572973,394.44,16.2,21,2,26,No,1,Yes,-13553.37,Afternoon,14593.74,680.4,3
T0224,South,Institutional,TR00285,Forex,Short,2025-06-23,30.03,29.922094964702517,-933.38,0.49,865,10,335,No,1,No,-933.38,Evening,259759.5,4238.5,4
T0225,West,Retail,TR00286,Stock,Short,2025-08-29,724.54,719.8981950338735,-13563.35,57.04,974,3,138,No,3,No,-16317.29,Afternoon,2117105.88,166670.88,5
T0385,East,Institutional,TR00287,Crypto,Short,2025-09-28,881.88,876.6475418202524,-74614.85,82.09,713,20,356,No,6,No,-95716.52,Evening,12575608.8,1170603.4,6
T0403,East,Retail,TR00288,Stock,Short,2025-12-03,572.84,576.5917626431151,1733.31,26.66,154,3,27,No,2,Yes,1733.31,Evening,264652.08,12316.92,6
T0126,North,Retail,TR00289,Stock,Short,2025-09-21,35.61,35.67217027543871,157.91,2.19,254,10,244,No,1,Yes,157.91,Morning,90449.4,5562.6,6
T0130,South,Retail,TR00290,Stock,Long,2025-03-11,225.45,229.79011673858096,8984.04,18.38,207,10,132,No,2,Yes,9271.06,Evening,466681.5,38046.6,7
T0053,North,Retail,TR00291,Commodity,Long,2025-05-30,444.08,440.6757442299761,-1014.47,42.8,149,2,96,No,2,No,27880.77,Morning,132335.84,12754.4,1
T0172,South,Retail,TR00292,Stock,Short,2025-10-06,591.71,612.7013692535697,38540.15,57.35,918,2,206,No,3,Yes,55214.55,Evening,1086379.56,105294.6,2
T0218,North,Retail,TR00293,Commodity,Short,2025-11-18,501.31,494.0486483622653,-5046.64,46.26,695,1,120,No,2,No,41746.12,Evening,348410.45,32150.7,2
T0160,East,Institutional,TR00294,Stock,Short,2025-09-06,916.71,918.9421417340312,6741.07,74.8,302,10,132,No,5,Yes,-210805.02,Evening,2768464.2,225896.0,3
T0198,North,Retail,TR00295,Stock,Short,2025-04-01,939.25,948.0742140804696,7862.37,39.99,297,3,35,No,2,Yes,6058.0,Evening,836871.75,35631.09,3
T0416,West,Retail,TR00296,Crypto,Long,2025-09-16,116.08,116.03484503959744,-22.17,7.77,491,1,203,No,1,No,-22.17,Morning,56995.28,3815.07,4
T0247,South,Institutional,TR00297,Stock,Short,2026-02-12,147.01,147.05224737127918,97.97,11.22,773,3,126,No,1,Yes,97.97,Evening,340916.19,26019.18,4
T0324,South,Institutional,TR00298,Stock,Long,2026-01-06,364.47,358.05335334091427,-564.66,3.35,44,2,223,No,1,No,-564.66,Evening,32073.36,294.8,5
T0439,East,Retail,TR00299,Stock,Short,2025-08-06,427.02,432.7644614854501,827.2,4.97,144,1,51,No,1,Yes,827.2,Evening,61490.88,715.68,6
T0203,South,Institutional,TR00300,Crypto,Short,2025-10-09,590.21,592.0914033694504,918.12,41.63,244,2,48,No,2,Yes,918.12,Evening,288022.48,20315.44,7
T0184,West,Institutional,TR00301,Forex,Short,2025-05-29,775.43,775.8578727038539,179.28,51.71,419,1,2,Yes,3,Yes,179.28,Evening,324905.17,21666.49,8
T0123,North,Retail,TR00302,Stock,Short,2025-06-25,144.41,138.9204473349721,-5676.2,11.61,517,2,175,No,1,No,-5676.2,Evening,149319.94,12004.74,9
T0401,East,Retail,TR00303,Stock,Short,2025-07-17,804.61,813.719432729121,2823.92,14.85,62,5,48,No,1,Yes,2823.92,Afternoon,249429.1,4603.5,9
T0255,West,Retail,TR00304,Forex,Short,2025-09-24,613.93,621.6215974838827,32996.95,57.51,858,5,47,No,3,Yes,315766.14,Morning,2633759.7,246717.9,9
T0294,South,Retail,TR00305,Stock,Long,2025-02-28,981.08,926.9610730320194,-58231.97,23.38,538,2,140,No,1,No,-58532.46,Morning,1055642.08,25156.88,9
T0280,South,Retail,TR00306,Stock,Long,2025-06-10,654.66,663.0360495296916,5310.42,8.84,317,2,34,No,1,Yes,4790.71,Evening,415054.44,5604.56,9
T0325,West,Institutional,TR00307,Stock,Long,2025-12-17,718.93,715.614877211913,-28841.57,23.32,435,20,287,No,3,No,-28841.57,Afternoon,6254691.0,202884.0,1
T0372,North,Retail,TR00308,Forex,Short,2025-09-12,203.26,196.50757465543265,-11303.56,16.43,837,2,92,No,1,No,-11303.56,Afternoon,340257.24,27503.82,1
